*Frequency 	VF1-abs	VF1-phase (deg)	VOUTLOWNOISE-abs	VOUTLOWNOISE-phase (deg)	VOUTLOWPOWER-abs	VOUTLOWPOWER-phase (deg)
100,608747687487	6,88231920881629E-8	3,94422159680202E-6	7,48707275216434E-7	1,33760361598552E-6	2,33507897805592E-8	2,17035114945655E-5
101,86703915319	6,88028459640813E-8	3,94308038258626E-6	7,52675817059976E-7	1,33395078505869E-6	2,32871586865563E-8	2,17551737702145E-5
103,141067793334	6,87828042792749E-8	3,94195727240115E-6	7,56670447490294E-7	1,33033538043416E-6	2,32241839224142E-8	2,18070742598864E-5
104,431030429296	6,87630648075838E-8	3,94085215835937E-6	7,60691345966079E-7	1,32675716062633E-6	2,3161861361273E-8	2,18592159364263E-5
105,737126344056	6,87436253858194E-8	3,93976493626864E-6	7,64738693069505E-7	1,32321588599186E-6	2,31001869111686E-8	2,19116018000923E-5
107,059557312981	6,87244839177165E-8	3,93869550564282E-6	7,68812670519296E-7	1,31971131874556E-6	2,30391565153884E-8	2,19642348788658E-5
108,398527634998	6,87056383471933E-8	3,93764376982433E-6	7,72913461182684E-7	1,31624322297669E-6	2,2978766152837E-8	2,20171182287656E-5
109,754244164157	6,8687086677642E-8	3,93660963593956E-6	7,77041249087103E-7	1,31281136465311E-6	2,29190118386504E-8	2,20702549341665E-5
111,126916341584	6,86688269605374E-8	3,93559301496687E-6	7,81196219432563E-7	1,30941551165995E-6	2,28598896241589E-8	2,21236481081244E-5
112,516756227842	6,86508573147654E-8	3,93459382169728E-6	7,85378558604695E-7	1,30605543378773E-6	2,28013955978378E-8	2,21773008927041E-5
113,923978535686	6,86331759075646E-8	3,9336119748319E-6	7,8958845418804E-7	1,30273090278333E-6	2,27435258850791E-8	2,22312164593143E-5
115,348800663237	6,86157809508149E-8	3,93264739702477E-6	7,93826094978159E-7	1,29944169233018E-6	2,26862766493113E-8	2,22853980090467E-5
116,791442727568	6,85986707338558E-8	3,93170001480369E-6	7,98091670995736E-7	1,29618757809584E-6	2,26296440918759E-8	2,23398487730207E-5
118,252127598706	6,85818435852116E-8	3,93076975873536E-6	8,02385373500575E-7	1,29296833773153E-6	2,25736244528112E-8	2,23945720127337E-5
119,731080934064	6,85652978881175E-8	3,92985656340715E-6	8,06707395004415E-7	1,28978375090156E-6	2,25182140111046E-8	2,24495710204175E-5
121,228531213305	6,85490320845334E-8	3,92896036745108E-6	8,11057929285162E-7	1,28663359929074E-6	2,24634090853574E-8	2,25048491194002E-5
122,744709773635	6,85330446791688E-8	3,92808111356997E-6	8,15437171401888E-7	1,28351766663227E-6	2,24092060340993E-8	2,25604096644738E-5
124,279850845544	6,85173342165629E-8	3,92721874865183E-6	8,19845317708854E-7	1,28043573872432E-6	2,23556012563235E-8	2,26162560422687E-5
125,83419158899	6,85018993120552E-8	3,92637322371114E-6	8,24282565870289E-7	1,27738760344243E-6	2,23025911921047E-8	2,26723916716341E-5
127,407972130041	6,84867386250179E-8	3,92554449401829E-6	8,28749114875678E-7	1,27437305076949E-6	2,22501723229323E-8	2,27288200040251E-5
129,001435597966	6,84718508782936E-8	3,92473251908238E-6	8,33245165054819E-7	1,2713918728044E-6	2,21983411724248E-8	2,27855445238961E-5
130,614828162801	6,84572348468262E-8	3,92393726273379E-6	8,3777091809366E-7	1,2684438638012E-6	2,21470943065459E-8	2,28425687491022E-5
132,248399073375	6,84428893578437E-8	3,92315869317133E-6	8,42326577049651E-7	1,26552882015343E-6	2,2096428334752E-8	2,28998962313059E-5
133,902400695816	6,84288133064687E-8	3,92239678296464E-6	8,46912346368394E-7	1,26264654045647E-6	2,20463399098587E-8	2,29575305563927E-5
135,577088552542	6,84150056327741E-8	3,921651509176E-6	8,51528431900077E-7	1,25979682549661E-6	2,19968257291377E-8	2,3015475344893E-5
137,272721361733	6,84014653316021E-8	3,92092285338325E-6	8,56175040915288E-7	1,25697947829124E-6	2,19478825345894E-8	2,30737342524127E-5
138,989561077299	6,83881914681881E-8	3,92021080168932E-6	8,60852382122801E-7	1,25419430409561E-6	2,18995071137751E-8	2,31323109700705E-5
140,727872929352	6,83751831397502E-8	3,91951534489254E-6	8,65560665686108E-7	1,25144111043152E-6	2,18516963003112E-8	2,31912092249439E-5
142,487925465177	6,83624395335668E-8	3,91883647837597E-6	8,70300103241554E-7	1,2487197071097E-6	2,18044469744842E-8	2,32504327805233E-5
144,269990590721	6,83499598576586E-8	3,91817420236984E-6	8,75070907916002E-7	1,24602990624801E-6	2,17577560639471E-8	2,33099854371749E-5
146,0743436126	6,83377434065988E-8	3,91752852182483E-6	8,79873294344524E-7	1,24337152229195E-6	2,17116205443939E-8	2,33698710326116E-5
147,901263280628	6,83257895095335E-8	3,91689944662585E-6	8,84707478689352E-7	1,2407443720397E-6	2,16660374401826E-8	2,34300934423733E-5
149,751031830881	6,83140975573681E-8	3,91628699158139E-6	8,89573678657375E-7	1,23814827465963E-6	2,16210038250885E-8	2,34906565803159E-5
151,623935029301	6,83026670106479E-8	3,91569117647203E-6	8,94472113520416E-7	1,23558305171674E-6	2,15765168229411E-8	2,35515643991104E-5
153,520262215843	6,8291497368763E-8	3,91511202620683E-6	8,99403004134185E-7	1,23304852719368E-6	2,15325736083581E-8	2,36128208907508E-5
155,440306349169	6,82805882048612E-8	3,91454957080126E-6	9,04366572957839E-7	1,23054452751073E-6	2,14891714075124E-8	2,3674430087072E-5
157,384364051914	6,8269939131145E-8	3,91400384554731E-6	9,09363044073868E-7	1,22807088155252E-6	2,14463074988166E-8	2,37363960602786E-5
159,352735656506	6,82595498221592E-8	3,91347489102839E-6	9,14392643207443E-7	1,22562742067463E-6	2,14039792139126E-8	2,37987229234826E-5
161,345725251564	6,82494200245433E-8	3,91296275317521E-6	9,19455597748526E-7	1,22321397875285E-6	2,13621839380705E-8	2,38614148312524E-5
163,363640728878	6,82395495125666E-8	3,91246748346534E-6	9,24552136771743E-7	1,22083039217849E-6	2,13209191113708E-8	2,3924475980173E-5
165,40679383097	6,82299381404046E-8	3,91198913887157E-6	9,29682491057153E-7	1,21847649989751E-6	2,12801822292831E-8	2,39879106094165E-5
167,47550019926	6,82205858073007E-8	3,91152778204083E-6	9,34846893112651E-7	1,21615214342374E-6	2,12399708436273E-8	2,40517230013241E-5
169,570079422824	6,82114924691494E-8	3,91108348135434E-6	9,40045577194978E-7	1,21385716686203E-6	2,120028256341E-8	2,41159174820002E-5
171,69085508777	6,82026581442525E-8	3,91065631100634E-6	9,45278779332356E-7	1,21159141693027E-6	2,11611150556962E-8	2,41804984219173E-5
173,838154827224	6,8194082897729E-8	3,91024635113901E-6	9,5054673734674E-7	1,20935474298911E-6	2,11224660463948E-8	2,42454702365341E-5
176,01231037195	6,81857668530114E-8	3,90985368791177E-6	9,55849690876097E-7	1,20714699704652E-6	2,10843333213968E-8	2,43108373869256E-5
178,213657601593	6,81777101916833E-8	3,90947841360325E-6	9,611878813979E-7	1,20496803378708E-6	2,10467147273987E-8	2,4376604380425E-5
180,442536596571	6,81699131416389E-8	3,90912062674387E-6	9,66561552252052E-7	1,2028177106034E-6	2,10096081727214E-8	2,44427757712795E-5
182,699291690617	6,81623759923398E-8	3,90878043218563E-6	9,7197094866443E-7	1,20069588758589E-6	2,0973011628682E-8	2,4509356161319E-5
184,984271523964	6,81550990906407E-8	3,90845794122249E-6	9,77416317771673E-7	1,19860242758446E-6	2,09369231300572E-8	2,45763502006373E-5
187,297829097217	6,814808281715E-8	3,90815327175856E-6	9,82897908644118E-7	1,19653719619405E-6	2,0901340776542E-8	2,46437625882893E-5
189,640321825879	6,81413276304413E-8	3,90786654831974E-6	9,88415972310747E-7	1,19450006177974E-6	2,08662627337115E-8	2,47115980729989E-5
192,01211159557	6,81348340200114E-8	3,90759790228294E-6	9,9397076178427E-7	1,19249089550959E-6	2,08316872339115E-8	2,47798614538834E-5
194,413564817936	6,81286025426136E-8	3,90734747191356E-6	9,99562532085727E-7	1,1905095713568E-6	2,07976125775463E-8	2,48485575811916E-5
196,845052487251	6,81226337905875E-8	3,90711540256359E-6	1,00519154026983E-6	1,188555966129E-6	2,07640371340464E-8	2,49176913570569E-5
199,306950237732	6,81169284144675E-8	3,90690184674829E-6	1,01085804544993E-6	1,18662995946769E-6	2,0730959343216E-8	2,49872677362647E-5
201,799638401572	6,81114871066802E-8	3,90670696431502E-6	1,01656230882389E-6	1,18473143388196E-6	2,06983777161835E-8	2,50572917270354E-5
204,323502067695	6,81063106201134E-8	3,90653092253731E-6	1,02230459370049E-6	1,18286027474846E-6	2,06662908367706E-8	2,51277683918227E-5
206,878931141248	6,81013997419122E-8	3,90637389631173E-6	1,02808516552565E-6	1,18101637033403E-6	2,06346973626098E-8	2,51987028481274E-5
209,466320403833	6,80967552982494E-8	3,90623606828892E-6	1,03390429190712E-6	1,17919961180416E-6	2,06035960264424E-8	2,52701002693272E-5
212,086069574502	6,80923781823298E-8	3,9061176289593E-6	1,03976224264238E-6	1,17740989323045E-6	2,05729856374425E-8	2,53419658855227E-5
214,738583371503	6,80882693103576E-8	3,90601877689804E-6	1,04565928974556E-6	1,17564711160858E-6	2,05428650824367E-8	2,54143049843988E-5
217,424271574808	6,80844296395776E-8	3,90593971887888E-6	1,05159570747246E-6	1,17391116685832E-6	2,05132333273402E-8	2,5487122912103E-5
220,143549089413	6,80808601745371E-8	3,90588067001854E-6	1,05757177234803E-6	1,17220196184118E-6	2,04840894184119E-8	2,55604250741411E-5
222,896836009445	6,80775619498685E-8	3,90584185397408E-6	1,06358776319331E-6	1,17051940235384E-6	2,04554324837916E-8	2,56342169362882E-5
225,684557683052	6,80745360401543E-8	3,90582350308737E-6	1,06964396115205E-6	1,16886339713292E-6	2,04272617349225E-8	2,57085040255166E-5
228,507144778119	6,80717835501847E-8	3,90582585857446E-6	1,07574064971768E-6	1,16723385786394E-6	2,03995764679428E-8	2,5783291930941E-5
231,365033348798	6,80693056089348E-8	3,90584917071081E-6	1,08187811475928E-6	1,16563069918358E-6	2,03723760651648E-8	2,58585863047813E-5
234,258664902877	6,80671033867265E-8	3,90589369897419E-6	1,08805664454883E-6	1,16405383866063E-6	2,03456599967936E-8	2,59343928633416E-5
237,188486469982	6,80651780674326E-8	3,9059597122825E-6	1,09427652978785E-6	1,16250319680819E-6	2,03194278223208E-8	2,60107173880055E-5
240,154950670642	6,8063530867203E-8	3,90604748914239E-6	1,1005380636336E-6	1,16097869706952E-6	2,02936791922122E-8	2,60875657262505E-5
243,158515786211	6,80621630023516E-8	3,90615731790302E-6	1,10684154172428E-6	1,15948026580357E-6	2,02684138496053E-8	2,61649437926771E-5
246,199645829665	6,80610757271321E-8	3,90628949687704E-6	1,11318726220506E-6	1,15800783228467E-6	2,02436316318706E-8	2,62428575700561E-5
249,278810617292	6,80602702953184E-8	3,90644433461539E-6	1,11957552575443E-6	1,15656132867145E-6	2,02193324724989E-8	2,63213131103924E-5
252,396485841266	6,80597479721731E-8	3,90662215008814E-6	1,12600663560825E-6	1,15514069000149E-6	2,01955164027304E-8	2,64003165360049E-5
255,553153143139	6,80595100247228E-8	3,90682327291219E-6	1,13248089758429E-6	1,15374585415728E-6	2,01721835534856E-8	2,64798740406232E-5
258,749300188248	6,80595577234434E-8	3,90704804356194E-6	1,13899862010632E-6	1,15237676184776E-6	2,01493341571402E-8	2,65599918904994E-5
261,985420741053	6,80598923300031E-8	3,90729681361121E-6	1,14556011422728E-6	1,1510333565788E-6	2,01269685494199E-8	2,66406764255373E-5
265,262014741418	6,80605150905332E-8	3,90756994596925E-6	1,15216569365094E-6	1,14971558461344E-6	2,01050871713979E-8	2,67219340604353E-5
268,579588381844	6,8061427253917E-8	3,90786781507608E-6	1,15881567475475E-6	1,1484233949374E-6	2,00836905714428E-8	2,68037712858447E-5
271,938654185671	6,80626300234256E-8	3,90819080722534E-6	1,16551037660998E-6	1,14715673921132E-6	2,00627794072961E-8	2,68861946695421E-5
275,339731086254	6,80641245957318E-8	3,90853932073212E-6	1,17225012100101E-6	1,14591557172416E-6	2,0042354448139E-8	2,6969210857615E-5
278,783344507136	6,8065912123473E-8	3,90891376624574E-6	1,17903523244486E-6	1,14469984934613E-6	2,00224165766625E-8	2,70528265756612E-5
282,270026443215	6,80679937144485E-8	3,90931456700066E-6	1,18586603820699E-6	1,14350953145508E-6	2,00029667913858E-8	2,71370486299998E-5
285,800315542931	6,80703704401372E-8	3,90974215905703E-6	1,19274286831784E-6	1,14234457988763E-6	1,99840062087368E-8	2,72218839088929E-5
289,374757191483	6,80730433086305E-8	3,91019699160982E-6	1,19966605558751E-6	1,14120495884564E-6	1,99655360655424E-8	2,73073393837777E-5
292,993903595084	6,80760132624367E-8	3,91067952725905E-6	1,20663593561736E-6	1,14009063484404E-6	1,99475577211277E-8	2,73934221105079E-5
296,658313866264	6,80792811699135E-8	3,91119024229712E-6	1,21365284681034E-6	1,13900157660083E-6	1,99300726599383E-8	2,74801392306027E-5
300,368554110256	6,80828478181083E-8	3,91172962699949E-6	1,22071713037962E-6	1,13793775495516E-6	1,991308249389E-8	2,75674979725013E-5
304,125197512443	6,80867139128337E-8	3,91229818590918E-6	1,22782913035614E-6	1,13689914276134E-6	1,98965889649245E-8	2,7655505652823E-5
307,928824426911	6,80908800332267E-8	3,91289643820392E-6	1,2349891935912E-6	1,13588571478903E-6	1,98805939474935E-8	2,77441696776303E-5
311,78002246611	6,80953466618151E-8	3,91352491794145E-6	1,24219766975703E-6	1,13489744757826E-6	1,98650994514225E-8	2,78334975436924E-5
315,679386591627	6,81001141533844E-8	3,91418417441472E-6	1,2494549113468E-6	1,13393431934216E-6	1,98501076243338E-8	2,79234968397484E-5
319,627519206103	6,8105182712892E-8	3,91487477249687E-6	1,25676127366849E-6	1,13299630980071E-6	1,98356207546489E-8	2,80141752477676E-5
323,625030246297	6,81105524097449E-8	3,91559729293297E-6	1,26411711483729E-6	1,13208340004499E-6	1,98216412742974E-8	2,8105540544203E-5
327,672537277312	6,81162231268361E-8	3,91635233274472E-6	1,27152279576333E-6	1,13119557236862E-6	1,98081717616789E-8	2,81976006012373E-5
331,770665588003	6,81221945829788E-8	3,91714050552191E-6	1,27897868013558E-6	1,13033281009852E-6	1,97952149445983E-8	2,82903633880183E-5
335,920048287574	6,81284662861027E-8	3,91796244183251E-6	1,28648513440215E-6	1,12949509740262E-6	1,97827737033579E-8	2,83838369718784E-5
340,121326403387	6,81350375382808E-8	3,91881878955559E-6	1,29404252774498E-6	1,12868241910191E-6	1,97708510737764E-8	2,84780295195381E-5
344,375148979991	6,81419074124465E-8	3,91971021426646E-6	1,30165123205142E-6	1,12789476043395E-6	1,97594502505657E-8	2,85729492982866E-5
348,682173179395	6,81490747183305E-8	3,92063739964487E-6	1,30931162187818E-6	1,12713210684435E-6	1,97485745904291E-8	2,86686046771373E-5
353,043064382585	6,8156538012278E-8	3,92160104782112E-6	1,31702407441113E-6	1,12639444372691E-6	1,97382276155322E-8	2,87650041279531E-5
357,458496292324	6,8164295535613E-8	3,92260187984029E-6	1,32478896941771E-6	1,1256817561723E-6	1,97284130168463E-8	2,88621562265381E-5
361,929151037225	6,81723452436733E-8	3,92364063599281E-6	1,33260668919399E-6	1,12499402868004E-6	1,97191346577305E-8	2,89600696536887E-5
366,455719277134	6,81806847417832E-8	3,92471807629553E-6	1,34047761850585E-6	1,12433124486834E-6	1,9710396577467E-8	2,90587531962005E-5
371,038900309829	6,81893112668406E-8	3,92583498090891E-6	1,34840214451861E-6	1,12369338714132E-6	1,97022029950646E-8	2,91582157478234E-5
375,679402179049	6,81982216792851E-8	3,92699215054591E-6	1,35638065672142E-6	1,1230804363688E-6	1,96945583128909E-8	2,925846631016E-5
380,377941783881	6,82074124302097E-8	3,92819040692592E-6	1,36441354684437E-6	1,12249237150844E-6	1,96874671206774E-8	2,93595139934997E-5
385,135244989513	6,82168795113678E-8	3,92943059326036E-6	1,37250120876332E-6	1,12192916924213E-6	1,96809341993299E-8	2,94613680175825E-5
389,952046739366	6,82266184524895E-8	3,93071357467523E-6	1,38064403839559E-6	1,12139080354344E-6	1,96749645251815E-8	2,95640377122822E-5
394,829091168641	6,82366242759519E-8	3,93204023870414E-6	1,38884243358678E-6	1,12087724526582E-6	1,96695632739894E-8	2,96675325182027E-5
399,767131719269	6,82468914693032E-8	3,93341149576211E-6	1,39709679398558E-6	1,1203884616761E-6	1,96647358252504E-8	2,9771861987179E-5
404,766931256317	6,82574139325864E-8	3,93482827966286E-6	1,40540752090519E-6	1,11992441597281E-6	1,96604877665227E-8	2,98770357826712E-5
409,829262185836	6,82681849668031E-8	3,93629154808403E-6	1,41377501717308E-6	1,11948506675456E-6	1,96568248980071E-8	2,99830636800428E-5
414,954906574191	6,82791972252951E-8	3,93780228309336E-6	1,42219968696909E-6	1,11907036749118E-6	1,96537532369887E-8	3,0089955566711E-5
420,144656268876	6,82904426592285E-8	3,93936149168995E-6	1,43068193564627E-6	1,11868026593429E-6	1,96512790225999E-8	3,01977214421593E-5
425,399313020851	6,83019124922447E-8	3,94097020631142E-6	1,43922216953701E-6	1,11831470351478E-6	1,9649408720548E-8	3,03063714177988E-5
430,719688608397	6,83135971616995E-8	3,94262948539567E-6	1,44782079574326E-6	1,11797361468149E-6	1,96481490281271E-8	3,04159157166651E-5
436,106604962526	6,8325486292789E-8	3,94434041390389E-6	1,4564782219105E-6	1,11765692622376E-6	1,96475068792017E-8	3,05263646729349E-5
441,560894293962	6,83375686098257E-8	3,94610410393824E-6	1,46519485598119E-6	1,11736455654748E-6	1,96474894493679E-8	3,06377287312508E-5
447,083399221705	6,83498319348606E-8	3,94792169524582E-6	1,47397110593015E-6	1,11709641492511E-6	1,96481041611426E-8	3,07500184458365E-5
452,674972903205	6,8362263084257E-8	3,94979435587079E-6	1,48280737947964E-6	1,11685240066428E-6	1,96493586895544E-8	3,08632444793854E-5
458,336479166167	6,83748478446044E-8	3,9517232827046E-6	1,49170408379042E-6	1,11663240227951E-6	1,96512609675382E-8	3,09774176017027E-5
464,068792641995	6,83875708971492E-8	3,95370970211409E-6	1,50066162513201E-6	1,11643629658397E-6	1,96538191917024E-8	3,10925486880851E-5
469,872798900917	6,8400415762833E-8	3,95575487054878E-6	1,5096804085273E-6	1,11626394776111E-6	1,96570418280448E-8	3,12086487174168E-5
475,749394588793	6,84133647288457E-8	3,95786007518022E-6	1,51876083737125E-6	1,11611520636953E-6	1,96609376179292E-8	3,13257287699603E-5
481,699487565637	6,84263987838954E-8	3,96002663453696E-6	1,52790331302159E-6	1,11598990828709E-6	1,96655155842683E-8	3,14438000248177E-5
487,723997045866	6,84394975504E-8	3,96225589915089E-6	1,53710823436155E-6	1,11588787363555E-6	1,96707850376255E-8	3,15628737570406E-5
493,823853740312	6,8452639196007E-8	3,96454925223801E-6	1,54637599733068E-6	1,11580890560767E-6	1,96767555827528E-8	3,16829613343625E-5
500	6,84658003885686E-8	3,96690811032955E-6	1,55570699442593E-6	1,11575278928158E-6	1,96834371249861E-8	3,18040742135265E-5
506,253389961733	6,84789561602602E-8	3,96933392402886E-6	1,56510161416587E-6	1,11571929033082E-6	1,96908398770987E-8	3,19262239361816E-5
512,584989695492	6,84920798830485E-8	3,97182817863034E-6	1,57456024051973E-6	1,11570815371795E-6	1,96989743660228E-8	3,20494221243158E-5
518,995777353686	6,85051431298711E-8	3,97439239489411E-6	1,5840832523E-6	1,11571910228387E-6	1,9707851440009E-8	3,21736804751979E-5
525,486743322256	6,85181156236217E-8	3,97702812971402E-6	1,59367102251408E-6	1,11575183530638E-6	1,97174822757326E-8	3,22990107557911E-5
532,058890373687	6,85309651068093E-8	3,97973697689496E-6	1,60332391767482E-6	1,11580602696141E-6	1,97278783857742E-8	3,24254247966082E-5
538,713233821914	6,85436572755163E-8	3,98252056785496E-6	1,61304229706712E-6	1,11588132475138E-6	1,97390516260514E-8	3,25529344849692E-5
545,450801679183	6,85561556437528E-8	3,9853805724229E-6	1,62282651196842E-6	1,11597734783297E-6	1,97510142036313E-8	3,26815517576279E-5
552,272634814863	6,85684214796914E-8	3,98831869955255E-6	1,63267690482249E-6	1,11609368528502E-6	1,97637786846557E-8	3,28112885927226E-5
559,179787116244	6,85804136433323E-8	3,99133669816771E-6	1,64259380836132E-6	1,11622989431426E-6	1,97773580023946E-8	3,2942157001016E-5
566,173325651358	6,85920885153382E-8	3,99443635790003E-6	1,65257754467292E-6	1,11638549836431E-6	1,97917654656406E-8	3,30741690163766E-5
573,254330833816	6,86033998718508E-8	3,99761950990203E-6	1,66262842421896E-6	1,11655998517238E-6	1,9807014767165E-8	3,32073366854608E-5
580,423896589728	6,86142987384046E-8	4,00088802769283E-6	1,67274674479029E-6	1,11675280474637E-6	1,98231199924096E-8	3,33416720565492E-5
587,683130526696	6,86247333116603E-8	4,00424382792762E-6	1,68293279040544E-6	1,1169633672514E-6	1,98400956284816E-8	3,34771871674893E-5
595,033154104926	6,86346487851545E-8	4,00768887129284E-6	1,69318683014701E-6	1,11719104083637E-6	1,98579565732694E-8	3,36138940326944E-5
602,475102810483	6,86439872430816E-8	4,01122516332514E-6	1,70350911692989E-6	1,11743514938765E-6	1,98767181447674E-8	3,3751804629152E-5
610,0101263307	6,86526875354228E-8	4,01485475526136E-6	1,71389988620757E-6	1,1176949702013E-6	1,98963960906722E-8	3,38909308813874E-5
617,639388731805	6,86606851117643E-8	4,01857974494642E-6	1,72435935460579E-6	1,11796973156439E-6	1,99170065983161E-8	3,40312846453289E-5
625,364068638737	6,86679119176304E-8	4,02240227767357E-6	1,73488771848535E-6	1,11825861032747E-6	1,9938566304469E-8	3,41728776910241E-5
633,185359417245	6,86742962193718E-8	4,02632454711961E-6	1,74548515243113E-6	1,11856072931287E-6	1,99610923059521E-8	3,43157216841502E-5
641,104469358236	6,86797624844019E-8	4,03034879622174E-6	1,7561518076632E-6	1,11887515475439E-6	1,99846021699244E-8	3,44598281662619E-5
649,12262186445	6,86842312176349E-8	4,03447731811644E-6	1,76688781037043E-6	1,11920089360376E-6	2,000911394485E-8	3,46052085337246E-5
657,241055639452	6,86876188404669E-8	4,03871245703669E-6	1,77769325996457E-6	1,11953689082754E-6	2,00346461714462E-8	3,47518740152741E-5
665,461024879	6,86898375213096E-8	4,04305660927721E-6	1,78856822725265E-6	1,11988202661574E-6	2,0061217894117E-8	3,4899835648149E-5
673,783799464806	6,86907950212485E-8	4,04751222415169E-6	1,79951275252065E-6	1,12023511357937E-6	2,00888486724617E-8	3,50491042527396E-5
682,210665160709	6,86903945779025E-8	4,05208180491607E-6	1,81052684353547E-6	1,12059489388063E-6	2,01175585932414E-8	3,51996904057003E-5
690,742923811315	6,86885347353941E-8	4,05676790976729E-6	1,8216104734613E-6	1,12096003635095E-6	2,0147368282537E-8	3,53516044114713E-5
699,381893543115	6,86851092009082E-8	4,06157315282299E-6	1,8327635786845E-6	1,12132913360284E-6	2,01782989181322E-8	3,55048562721635E-5
708,128908968114	6,86800067283287E-8	4,06650020508269E-6	1,84398605655445E-6	1,12170069909762E-6	2,02103722424103E-8	3,56594556557547E-5
716,985321390023	6,86731109304932E-8	4,0715517954871E-6	1,8552777630318E-6	1,12207316425766E-6	2,02436105753375E-8	3,58154118625548E-5
725,952499013003	6,86643002180241E-8	4,07673071184392E-6	1,86663851025211E-6	1,12244487556539E-6	2,02780368279515E-8	3,59727337898992E-5
735,031827153049	6,86534475924953E-8	4,08203980194106E-6	1,87806806400059E-6	1,12281409173028E-6	2,03136745159932E-8	3,61314298950364E-5
744,224708451995	6,86404206017374E-8	4,08748197448723E-6	1,88956614110001E-6	1,12317898088674E-6	2,03505477739988E-8	3,62915081561806E-5
753,53256309421	6,86250811787109E-8	4,09306020020797E-6	1,90113240671845E-6	1,12353761786891E-6	2,03886813697096E-8	3,64529760317058E-5
762,956829025993	6,86072855519604E-8	4,09877751287823E-6	1,91276647158911E-6	1,12388798157727E-6	2,04281007188452E-8	3,66158404174656E-5
772,498962177726	6,85868841784005E-8	4,10463701035086E-6	1,92446788915742E-6	1,12422795247305E-6	2,04688319001773E-8	3,67801076022345E-5
782,160436688789	6,85637216377974E-8	4,11064185565355E-6	1,936236152653E-6	1,12455531020899E-6	2,05109016710074E-8	3,69457832212761E-5
791,942745135298	6,85376365956445E-8	4,11679527803145E-6	1,9480706920916E-6	1,12486773141962E-6	2,05543374830805E-8	3,71128722080505E-5
801,84739876069	6,85084617300069E-8	4,12310057405941E-6	1,95997087121316E-6	1,12516278773873E-6	2,0599167498733E-8	3,72813787440929E-5
811,875927709195	6,84760237483292E-8	4,12956110867854E-6	1,9719359843661E-6	1,12543794401006E-6	2,06454206076477E-8	3,74513062071037E-5
822,029881262213	6,84401433544035E-8	4,13618031632308E-6	1,98396525334602E-6	1,12569055679564E-6	2,06931264438362E-8	3,76226571173068E-5
832,310828077671	6,84006352769415E-8	4,14296170200922E-6	1,99605782419254E-6	1,12591787316671E-6	2,07423154031392E-8	3,77954330821548E-5
842,720356432356	6,8357308311188E-8	4,14990884244542E-6	2,00821276395918E-6	1,12611702983583E-6	2,07930186611426E-8	3,79696347394711E-5
853,260074467279	6,83099653975853E-8	4,1570253871384E-6	2,0204290574677E-6	1,12628505267151E-6	2,08452681915109E-8	3,81452616991429E-5
863,931610436123	6,82584037361194E-8	4,1643150594991E-6	2,03270560406261E-6	1,12641885663782E-6	2,0899096784746E-8	3,83223124835036E-5
874,736612956772	6,82024148950683E-8	4,17178165800003E-6	2,04504121437484E-6	1,12651524616929E-6	2,09545380675638E-8	3,85007844665573E-5
885,67675126602	6,81417850222482E-8	4,17942905725902E-6	2,05743460711554E-6	1,12657091610208E-6	2,10116265224795E-8	3,86806738122325E-5
896,753715477433	6,80762950311415E-8	4,18726120920305E-6	2,06988440591879E-6	1,1265824531015E-6	2,10703975081976E-8	3,88619754118716E-5
907,969216842461	6,80057208509596E-8	4,19528214420977E-6	2,08238913624512E-6	1,12654633773527E-6	2,11308872802508E-8	3,90446828211908E-5
919,324988014791	6,79298337557221E-8	4,20349597221061E-6	2,09494722237741E-6	1,12645894716814E-6	2,11931330122938E-8	3,92287881969768E-5
930,822783318034	6,78484006567806E-8	4,21190688389707E-6	2,1075569845234E-6	1,12631655856755E-6	2,12571728178284E-8	3,9414282233814E-5
942,464379016742	6,77611845390185E-8	4,22051915181609E-6	2,12021663605106E-6	1,12611535321891E-6	2,13230457726368E-8	3,96011541011614E-5
954,25157359081	6,76679448655457E-8	4,22933713156795E-6	2,13292428088503E-6	1,12585142145495E-6	2,13907919376066E-8	3,9789391381134E-5
966,186188013329	6,75684380952437E-8	4,23836526293431E-6	2,14567791108721E-6	1,12552076840213E-6	2,1460452382183E-8	3,9978980007376E-5
978,270066031905	6,7462418216993E-8	4,24760807105488E-6	2,15847540465406E-6	1,12511932058451E-6	2,15320692084628E-8	4,01699042054361E-5
990,505074453481	6,73496373428485E-8	4,25707016760337E-6	2,17131452355382E-6	1,1246429334509E-6	2,16056855757836E-8	4,03621464350902E-5
1002,89310343275	6,72298463881619E-8	4,26675625192856E-6	2,18419291204065E-6	1,12408739979878E-6	2,16813457261554E-8	4,05556873350806E-5
1015,43606676414	6,71027957613752E-8	4,27667111225728E-6	2,1971080952737E-6	1,12344845921563E-6	2,17590950100238E-8	4,07505056707727E-5
1028,13590217751	6,69682361543815E-8	4,28681962684624E-6	2,2100574782724E-6	1,12272180845908E-6	2,18389799129437E-8	4,09465782852527E-5
1040,99457163746	6,68259193511999E-8	4,29720676518556E-6	2,22303834524109E-6	1,12190311285111E-6	2,19210480828364E-8	4,11438800544078E-5
1054,01406164645	6,66755991271124E-8	4,30783758916133E-6	2,23604785929453E-6	1,12098801867813E-6	2,2005348357922E-8	4,13423838465531E-5
