*Frequency 	VOUTLOWNOISE-abs	VOUTLOWNOISE-phase (deg)
124639,405308646	7,06004322443643E-9	0,000530032700453903
126198,242920633	7,0596826032389E-9	0,000524189138134464
127776,576571569	7,05932274356827E-9	0,000518360045724353
129374,650094124	7,05896350303219E-9	0,000512549747071009
130992,710370526	7,05860473866067E-9	0,000506762188604319
132631,007370709	7,05824630683097E-9	0,000501000963488175
134289,794190922	7,05788806319202E-9	0,000495269334879875
135969,327092835	7,05752986258826E-9	0,000489570258225893
137669,865543127	7,05717155898293E-9	0,00048390640254574
139391,672253568	7,05681300538072E-9	0,000478280170674821
141135,013221607	7,05645405374975E-9	0,000472693718453518
142900,157771466	7,05609455494284E-9	0,000467148972863092
144687,378595741	7,05573435861806E-9	0,000461647649120096
146496,951797541	7,05537331315839E-9	0,000456191266749656
148329,156933132	7,05501126559066E-9	0,000450781164665129
150184,277055128	7,0546480615035E-9	0,000445418515286816
152062,598756221	7,05428354496444E-9	0,000440104337736467
153964,412213456	7,05391755843593E-9	0,000434839510147173
155890,011233055	7,05354994269048E-9	0,000429624781129952
157839,693295813	7,0531805367246E-9	0,000424460780439501
159813,759603051	7,05280917767169E-9	0,000419348028881856
161812,515123148	7,0524357007138E-9	0,000414286947506515
163836,268638656	7,05205993899211E-9	0,000409277866125028
165885,332794002	7,0516817235162E-9	0,000404321031197004
167960,024143787	7,05130088307199E-9	0,000399416613123351
170060,663201693	7,05091724412838E-9	0,000394564712985014
172187,574489995	7,05053063074243E-9	0,000389765368764043
174341,086589697	7,05014086446312E-9	0,000385018561082066
176521,532191292	7,04974776423361E-9	0,000380324218489495
178729,248146162	7,04935114629191E-9	0,00037568222233717
180964,575518612	7,04895082407005E-9	0,000371092411260219
183227,859638567	7,04854660809147E-9	0,000366554585302329
185519,450154915	7,04813830586671E-9	0,000362068509706816
187839,701089524	7,04772572178752E-9	0,000357633918399321
190188,970891941	7,04730865701894E-9	0,000353250517185263
192567,622494756	7,04688690938955E-9	0,000348917986683756
194976,023369683	7,04646027327996E-9	0,00034463598501815
197414,54558432	7,04602853950912E-9	0,000340404150282013
199883,565859634	7,04559149521871E-9	0,000336222102798018
202383,465628158	7,04514892375537E-9	0,000332089447186009
204914,631092918	7,0447006045509E-9	0,000328005774255233
207477,453287095	7,04424631300007E-9	0,000323970662734777
210072,328134438	7,04378582033634E-9	0,000319983680855084
212699,656510426	7,04331889350517E-9	0,000316044387792486
215359,844304199	7,04284529503489E-9	0,000312152334987847
218053,302481263	7,04236478290529E-9	0,00030830706734949
220780,447146981	7,04187711041354E-9	0,000304508124349816
223541,699610853	7,04138202603756E-9	0,000300755041024341
226337,486451603	7,0408792732969E-9	0,000297047348881117
229168,239583083	7,04036859061077E-9	0,000293384576727946
232034,396320997	7,03984971115333E-9	0,000289766251424165
234936,399450458	7,03932236270624E-9	0,000286191898563287
237874,697294396	7,03878626750829E-9	0,000282661043092214
240849,743782819	7,03824114210197E-9	0,000279173209872351
243861,998522933	7,0376866971772E-9	0,000275727924187476
246911,926870156	7,03712263741182E-9	0,000272324712202852
250000	7,03654866130902E-9	0,000268963101379672
 
